State,Year,CandidateVotes,TotalVotes,PartyAffiliation
Rhode Island,2020,164855,494262,REPUBLICAN
Rhode Island,2020,833,494262,OTHER
South Carolina,2020,32845,2515104,OTHER
South Carolina,2020,1369137,2515104,REPUBLICAN
South Carolina,2020,1110828,2515104,DEMOCRAT
South Carolina,2020,2294,2515104,OTHER
South Dakota,2020,276232,420219,REPUBLICAN
South Dakota,2020,143987,420219,DEMOCRAT
Tennessee,2020,1840926,2959761,REPUBLICAN
Tennessee,2020,1040691,2959761,DEMOCRAT
Tennessee,2020,10727,2959761,OTHER
Tennessee,2020,4160,2959761,OTHER
Tennessee,2020,8478,2959761,OTHER
Tennessee,2020,4872,2959761,OTHER
Tennessee,2020,9609,2959761,OTHER
Tennessee,2020,7203,2959761,OTHER
Tennessee,2020,16652,2959761,OTHER
Tennessee,2020,9598,2959761,OTHER
Tennessee,2020,6781,2959761,OTHER
Tennessee,2020,64,2959761,OTHER
Texas,2020,5962983,11144040,REPUBLICAN
Texas,2020,4888764,11144040,DEMOCRAT
Texas,2020,209722,11144040,LIBERTARIAN
Texas,2020,81893,11144040,OTHER
Texas,2020,678,11144040,OTHER
Virginia,2020,2466500,4405087,DEMOCRAT
Virginia,2020,1934199,4405087,REPUBLICAN
Virginia,2020,4388,4405087,OTHER
West Virginia,2020,547454,778918,REPUBLICAN
West Virginia,2020,210309,778918,DEMOCRAT
West Virginia,2020,21155,778918,LIBERTARIAN
Wyoming,2020,198100,278503,OTHER
Wyoming,2020,72766,278503,OTHER
Wyoming,2020,1071,278503,OTHER
Wyoming,2020,165,278503,OTHER
Wyoming,2020,6401,278503,OTHER
Georgia,2021,2194848,4483294,REPUBLICAN
Georgia,2021,2288446,4483294,DEMOCRAT
Georgia,2021,2213979,4483241,REPUBLICAN
Georgia,2021,2269262,4483241,DEMOCRAT
